PressureSensor 1,PressureSensor 2,PressureSensor 3,PressureSensor 4,PressureSensor 5,PressureSensor 6,PressureSensor 7,PressureSensor 8,PressureSensor 9,PressureSensor 10,PressureSensor 11,PressureSensor 12,PressureSensor 13,PressureSensor 14,PressureSensor 15,PressureSensor 16,PressureSensor 17,PressureSensor 18,PressureSensor 19,PressureSensor 20,PressureSensor 21,PressureSensor 22,PressureSensor 23,PressureSensor 24,PressureSensor 25,PressureSensor 26,PressureSensor 27,PressureSensor 28,PressureSensor 29,PressureSensor 30,PressureSensor 31,PressureSensor 32,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,copX,copY,sumP,Tiempo (mm:ss.mmm)
74,514,28,1258,2092,2591,31,1497,1918,1292,30,377,23,22,62,26,1354,1808,556,1476,247,70,113,233,20,20,30,21,168,22,32,26,3413,7948,10116,3346,-11925,11157,74.88816482724197,126.16862625478343,18031,00:59.000
104,235,30,1524,1947,2367,32,932,1758,1337,30,291,24,23,34,27,1361,1815,393,881,58,81,32,236,20,20,30,22,188,23,32,28,4395,5887,9265,3875,-11443,12809,75.7378259503613,126.41068174677976,15915,00:59.015
93,109,30,1536,1654,2119,32,602,1636,1302,31,174,25,24,41,29,1312,1792,346,427,25,92,31,148,21,21,31,25,209,24,31,30,3521,5792,10508,5452,-11184,14324,76.51803313812313,128.1314455077846,14002,00:59.030
57,114,31,965,1262,1754,32,470,1459,1070,30,152,26,25,41,29,1207,1392,301,214,27,92,31,152,22,22,31,28,263,26,32,30,5403,3844,6283,6502,-10103,15234,76.47220514621937,135.2954685167296,11387,00:59.046
24,97,32,332,842,1414,31,323,1221,856,31,151,27,26,31,29,1043,1607,135,30,28,102,31,217,24,23,31,29,314,27,31,51,3831,2743,6874,9937,-8960,16242,81.29265505984766,144.41512513601742,9190,00:59.061
25,102,31,446,481,996,31,163,1060,643,32,104,29,28,31,30,811,1553,66,29,29,79,32,214,25,24,32,29,335,28,31,30,3831,2743,6874,9937,-8960,16242,84.49696529885209,144.74066499538196,7579,00:59.076
26,127,31,32,292,629,31,215,857,468,32,31,30,29,31,31,701,1452,67,31,30,82,31,233,26,25,31,31,258,29,31,30,1315,97,5904,9166,-8701,16809,89.66429765886288,147.4170568561873,5980,00:59.092
27,136,32,31,204,395,31,257,753,425,31,32,30,30,32,30,530,1152,49,32,30,90,31,216,27,26,31,32,321,30,30,30,1305,194,5328,7548,-7869,17090,87.52902785895188,156.0465614650302,5133,00:59.107
28,83,32,31,151,211,32,249,674,457,31,31,29,30,31,30,196,728,31,31,30,96,32,206,28,28,32,32,387,30,31,30,-936,1073,6166,6763,-6656,17189,79.85127513487004,177.7848209906817,4078,00:59.123
29,85,31,31,62,221,31,180,541,524,32,32,29,30,31,30,133,421,31,31,29,79,30,261,29,29,31,32,432,31,31,30,-2963,4080,8474,9283,-2259,15154,76.03436714165969,191.74741547918413,3579,00:59.138
29,70,31,31,61,252,31,212,540,485,31,32,29,30,31,30,132,549,31,33,30,94,31,239,29,28,32,31,424,30,31,30,-2963,4080,8474,9283,-2259,15154,78.5573127872398,187.58299540416328,3699,00:59.153
29,60,31,31,71,266,31,224,512,471,32,31,30,30,31,29,129,548,32,31,31,98,31,200,29,28,31,31,428,30,31,30,-4370,820,9485,12208,5655,10584,78.29202083904579,188.47107211406637,3647,00:59.169
30,28,31,32,67,269,31,242,520,524,32,31,29,30,31,30,146,425,32,32,30,43,32,198,29,29,31,31,413,30,31,30,-1386,-1082,7489,11825,8678,6188,74.0993179880648,191.31997726626884,3519,00:59.184
29,28,32,32,74,280,31,250,553,578,31,32,30,31,31,30,138,313,31,32,30,85,31,211,29,28,32,32,395,31,32,30,-1136,-2203,8229,12488,7705,4290,71.17370495495496,193.200731981982,3552,00:59.200
29,29,31,31,96,321,32,222,677,601,31,31,30,30,31,30,117,193,31,32,30,88,31,218,28,29,32,31,368,30,31,30,-2071,-4555,10356,14271,7684,4412,66.37174460935313,195.9431531783814,3571,00:59.215
28,28,30,30,110,377,32,200,772,654,32,32,30,30,31,30,94,169,32,32,30,100,31,192,28,29,31,32,351,30,31,30,-2020,-5957,11091,14763,8652,5154,63.22166485900217,196.67475596529283,3688,00:59.230
27,28,31,31,114,448,31,176,788,686,32,31,29,29,31,30,111,181,32,31,30,102,31,222,28,29,32,32,354,30,31,30,-2020,-5957,11091,14763,8652,5154,64.18866943866944,194.76637214137213,3848,00:59.246
29,29,32,31,113,513,31,181,846,702,32,35,30,30,31,30,76,143,32,31,30,75,31,235,28,29,31,33,333,30,32,30,-1634,-7668,12013,13913,9661,6352,61.35516178736518,195.69825372367745,3894,00:59.261
29,29,31,31,118,517,31,200,841,699,31,31,30,29,32,30,81,143,32,31,30,71,31,258,29,29,31,31,333,29,31,30,-1634,-7668,12013,13913,9661,6352,61.865741919063375,194.39806566556376,3929,00:59.276
28,29,32,31,131,553,31,184,849,706,32,32,30,30,31,30,61,107,31,31,30,57,31,239,29,29,32,31,320,30,32,30,-1757,-7998,12472,12313,10299,6307,59.81154936839392,196.18316576437223,3879,00:59.292
28,29,32,31,134,559,32,172,853,701,31,32,30,30,32,30,49,116,32,31,30,79,31,196,28,29,32,31,291,29,31,31,-1330,-7637,12192,10882,10995,6532,59.118262689691264,195.6800104657248,3822,00:59.307
28,29,31,32,136,573,32,164,864,704,32,31,30,30,32,31,87,137,32,32,30,89,31,184,28,28,32,32,366,29,32,30,-1330,-7637,12192,10882,10995,6532,60.71191553544495,197.23001508295627,3978,00:59.323
28,29,32,31,146,571,32,152,878,725,32,32,29,29,39,30,53,88,31,32,30,66,32,193,28,29,32,31,351,29,31,30,-731,-7581,12089,9890,11150,7140,58.30146116380416,199.2463470904896,3901,00:59.338
28,29,31,31,121,565,31,175,877,730,32,31,30,30,34,30,43,92,31,32,30,91,32,190,28,28,31,31,346,29,32,30,-324,-7126,12458,8570,10801,7649,58.35311458600359,199.03973340169188,3901,00:59.353
29,28,31,31,128,590,32,171,875,727,31,31,30,29,34,30,60,81,31,31,30,84,32,191,28,29,31,31,325,29,31,30,-13,-6171,13073,6905,10544,7618,58.29556523968213,197.50999743655476,3901,00:59.369
28,29,31,32,126,583,31,169,878,734,31,32,30,29,32,30,65,89,31,33,30,48,31,199,28,28,32,31,363,29,31,31,628,-4950,13283,5752,10850,7063,58.13404689092763,198.9698012232416,3924,00:59.384
28,29,31,32,134,602,31,165,876,734,31,31,30,29,31,30,60,91,32,32,29,50,31,162,28,29,31,31,373,30,32,31,1743,-4497,12949,5126,10880,6022,57.38712972420838,200.2076098059244,3916,00:59.400
28,28,31,31,137,618,31,154,861,744,31,31,30,29,49,31,121,86,32,32,30,49,32,194,28,29,31,31,365,29,32,30,1743,-4497,12949,5126,10880,6022,59.2706102117061,197.25118306351183,4015,00:59.415
28,28,32,32,136,650,31,145,865,746,31,32,30,29,48,30,90,85,32,32,30,70,31,174,29,29,31,32,336,30,32,31,2762,-3896,12853,4415,10417,4758,58.44946074742914,197.4737898169049,3987,00:59.430
28,28,31,31,147,655,32,158,878,742,32,31,30,29,39,30,58,72,31,31,30,97,31,204,29,28,32,31,326,29,31,31,4163,-2616,12232,3575,10155,3839,58.608923230309074,197.18245264207377,4012,00:59.446
28,28,31,31,141,665,31,126,881,754,32,32,30,29,31,31,70,71,32,31,30,76,31,134,28,29,31,32,324,29,31,30,5530,-856,11356,3042,9872,3709,56.74462915601023,198.47902813299237,3910,00:59.461
28,28,32,31,136,680,32,152,889,751,31,32,30,29,31,31,59,107,31,31,31,78,31,152,28,29,31,31,291,30,31,31,6989,-588,10193,3185,9161,4028,57.39167717528373,195.44779319041612,3965,00:59.476
28,29,32,31,160,685,31,139,875,740,31,32,30,29,31,30,67,112,32,31,29,71,31,181,28,28,33,32,330,29,31,30,6989,-588,10193,3185,9161,4028,58.84471201588878,196.22964250248265,4028,00:59.492
28,28,31,32,161,673,31,138,864,733,31,32,29,29,32,31,98,97,31,32,30,54,32,163,28,29,31,31,373,29,32,31,8269,28,8600,2422,7741,3960,58.8023111332008,198.0752982107356,4024,00:59.507
28,29,31,31,155,648,31,103,858,712,31,32,30,29,32,31,118,114,32,31,28,88,31,197,28,29,31,32,357,29,32,30,8874,1149,7127,1731,5640,2809,61.39845694375311,196.4915380786461,4018,00:59.523
28,29,32,31,154,646,32,96,852,710,31,32,30,29,31,30,120,101,32,31,30,96,31,201,28,29,31,32,371,29,31,30,9374,1547,6690,1865,3765,629,61.67529880478088,197.31536354581672,4016,00:59.538
28,29,32,31,151,667,32,149,874,729,31,31,31,28,31,31,114,124,32,31,29,94,31,205,28,29,31,31,361,29,32,30,9879,798,5930,1693,2767,-1565,61.23416344294004,195.0656431334623,4136,00:59.553
28,28,32,31,151,683,32,218,893,776,30,31,30,28,32,30,116,107,32,31,30,97,31,193,28,28,31,32,247,29,32,30,11289,369,4622,1882,1630,-2206,58.92802025560646,188.59983120327948,4147,00:59.569
28,28,31,31,155,718,31,206,912,788,31,31,30,29,41,30,95,100,31,31,30,83,32,154,28,28,31,32,313,29,31,30,11289,369,4622,1882,1630,-2206,57.425321581705575,193.3917341591234,4198,00:59.584
28,28,30,30,109,642,31,228,938,817,31,32,30,29,50,31,28,82,32,32,30,71,31,167,28,29,32,31,310,29,32,30,27588,90,-12868,792,71,-1474,54.91515448749387,196.93783717508583,4078,00:59.600
28,28,31,32,122,523,31,253,897,829,31,32,30,26,31,56,29,38,31,32,31,30,31,137,28,28,31,146,132,1396,31,30,2934,3915,6998,-142,-2577,266,60.68407285409804,258.019182329006,5161,00:59.615
28,29,31,21,111,197,31,212,874,893,33,21,29,311,32,34,28,40,31,21,29,27,31,176,120,29,105,2993,655,2313,126,280,-4142,2864,7690,-5489,-4190,559,72.29198261045394,356.0236578707916,9891,00:59.630
28,29,32,21,120,178,31,215,879,850,31,21,29,443,31,29,28,40,31,20,28,34,31,134,324,140,128,3146,861,2382,278,929,-4142,2864,7690,-5489,-4190,559,72.36275106512477,370.86653334492655,11501,00:59.646
26,27,31,20,110,162,29,129,755,828,31,20,26,638,73,30,26,39,30,20,26,40,29,130,905,643,138,3303,1398,2372,734,1919,-4142,2864,7690,-5489,-4190,559,74.85167154626541,392.79771226254513,14687,00:59.661
24,24,30,19,90,132,28,75,622,644,30,37,59,1012,50,25,24,26,30,19,24,27,27,66,1645,1807,510,3391,2190,2259,1243,2615,975,170,18441,-727,-7060,-611,79.43918847053818,411.6049244841523,18804,00:59.676
23,22,27,19,69,144,26,62,629,565,27,42,197,1264,75,81,23,22,26,19,21,26,26,51,1872,2249,1490,3426,2609,2126,1507,2748,2375,2405,12561,-651,-7203,763,81.5209873099986,414.3705201506066,21513,00:59.692
22,21,24,19,60,184,26,61,768,588,25,64,525,1412,114,553,22,22,24,19,20,25,26,56,1869,2372,2097,3417,2636,2013,1442,2452,1829,2605,10050,-1838,-4685,558,81.0626033597354,408.5276133693098,22978,00:59.707
22,21,23,19,70,249,26,56,1172,679,25,177,661,1448,178,1000,61,23,23,19,20,26,26,49,1593,2314,2332,3302,2623,1911,1411,2168,1103,1647,8995,-1927,-1149,-93,78.7621064609938,397.5791714081005,23727,00:59.723
21,21,23,20,66,442,27,51,1567,878,24,266,766,1419,163,1304,52,49,23,19,19,24,27,37,1311,2177,2445,3217,2572,1801,1271,1963,894,1953,8232,-469,55,-176,76.30309578225639,386.1812798670268,24065,00:59.738
21,21,23,19,121,544,27,65,1790,1043,24,375,881,1415,248,1461,36,52,23,19,19,23,27,36,1164,2079,2498,3108,2441,1731,1245,1871,894,1953,8232,-469,55,-176,74.30535787321064,378.2874642126789,24450,00:59.753
21,26,23,20,185,604,26,73,1913,1139,24,498,928,1408,382,1545,25,61,22,19,19,21,26,34,1129,2010,2558,3024,2401,1708,1234,1828,841,1942,8027,75,55,-126,73.14337851929093,373.0731130183685,24934,00:59.769
21,39,22,25,220,652,25,90,1988,1210,24,598,987,1404,761,1610,21,76,22,19,19,20,25,29,1139,1976,2625,2936,2346,1673,1254,1787,803,1906,7971,87,26,-76,72.08302460710526,368.2924969777327,25643,00:59.784
21,43,22,32,252,697,24,83,2083,1263,25,740,1033,1401,1034,1692,23,86,22,19,19,25,24,29,1115,1939,2697,2817,2307,1634,1175,1748,812,1873,8165,147,-23,-52,71.17608329505435,363.380263359363,26124,00:59.800
21,45,22,33,277,746,44,81,2188,1370,24,863,1072,1399,1451,1763,30,119,22,19,19,25,22,28,1060,1856,2745,2707,2273,1604,1040,1699,802,1840,8136,286,-1,-69,70.02124348445645,356.9282258971763,26667,00:59.815
20,61,22,32,300,795,91,99,2310,1460,25,1015,1101,1389,1789,1837,24,88,22,19,19,25,22,26,996,1805,2778,2591,2233,1568,910,1642,802,1840,8136,286,-1,-69,68.74835878144133,351.1551781367559,27114,00:59.830
20,78,22,36,330,846,109,121,2433,1577,25,1127,1125,1385,2053,1879,23,63,21,19,19,24,21,33,905,1712,2783,2510,2201,1522,793,1585,749,1898,8030,418,-27,-108,67.45757299270073,345.44350364963503,27400,00:59.846
20,115,22,42,369,893,130,159,2565,1676,25,1244,1145,1381,2244,1926,20,92,22,19,19,25,21,27,802,1571,2783,2388,2154,1499,690,1526,762,1933,8018,451,-119,-118,66.20545737669298,338.90886868979504,27614,00:59.861
20,193,23,34,407,931,155,186,2669,1771,25,1354,1164,1367,2388,1966,20,89,22,19,22,24,20,30,708,1441,2767,2389,2097,1477,608,1472,766,2010,7984,385,-149,-77,65.09302534280997,333.5596955991098,27858,00:59.876
20,220,22,36,456,975,177,214,2756,1855,25,1404,1166,1351,2490,2005,24,83,22,18,27,25,20,26,635,1365,2753,2252,2069,1455,546,1428,756,1990,8020,282,-107,-36,64.22281518624642,328.90832736389683,27920,00:59.892
20,240,23,40,508,1012,220,225,2810,1916,25,1432,1162,1335,2568,2037,36,84,21,19,38,24,20,26,581,1299,2736,2230,2027,1432,472,1390,740,1995,8007,211,-179,-22,63.73080905455584,325.1545808340474,28008,00:59.907
20,263,22,41,539,1047,272,240,2855,1978,25,1516,1149,1314,2611,2054,52,76,22,19,59,25,20,27,531,1226,2722,2169,1982,1415,422,1357,740,1995,8007,211,-179,-22,63.21978981118632,321.35637691485573,28070,00:59.923
21,281,23,42,562,1079,320,265,2896,2021,25,1551,1140,1309,2646,2074,75,115,22,19,81,27,20,25,474,1151,2711,2119,1952,1398,375,1319,753,1988,8011,151,-259,-13,62.9385528466842,317.53500604165185,28138,00:59.938
20,299,23,47,602,1103,340,288,2973,2085,25,1583,1129,1296,2693,2093,72,117,22,19,91,28,20,25,404,1074,2643,2091,1923,1381,319,1276,736,1981,8032,177,-251,-7,62.224060631938514,313.8880586393396,28104,00:59.953
20,336,24,51,633,1141,352,309,3042,2147,25,1550,1130,1284,2777,2129,79,114,22,19,91,25,20,23,333,977,2570,2104,1901,1359,243,1222,729,2011,7994,163,-266,14,61.48221160701554,310.25295879081705,28052,00:59.969
20,358,23,54,653,1177,375,335,3095,2222,25,1657,1119,1276,2816,2165,100,113,27,19,108,26,20,27,270,876,2475,2007,1872,1339,197,1158,754,1989,7997,128,-320,33,60.64412226824739,305.5703649478646,28004,00:59.984
21,403,25,70,725,1246,447,395,3218,2344,25,1691,1090,1239,2853,2240,106,141,27,19,155,28,20,30,129,701,2257,1887,1779,1294,108,1016,759,2005,8010,136,-359,45,59.19344368711457,296.3834974214721,27729,01:00.000
21,417,24,58,747,1270,468,410,3267,2385,26,1808,1079,1221,2876,2254,108,142,26,19,169,28,19,31,125,654,2190,1827,1753,1288,92,970,759,2005,8010,136,-359,45,58.6834041480628,293.7483616592251,27772,01:00.015
21,436,25,60,796,1316,501,447,3287,2447,26,1881,1062,1194,2873,2307,106,148,46,19,196,28,19,32,96,570,2018,1755,1702,1265,69,883,824,2003,8024,115,-373,58,57.90548659114762,289.0127936013897,27631,01:00.030
21,448,26,57,852,1372,544,511,3316,2526,26,1965,1044,1168,2885,2380,110,165,61,19,237,29,20,34,73,453,1777,1683,1633,1234,46,732,799,2001,8042,94,-409,68,56.90802273472511,282.80342113892226,27447,01:00.046
21,461,26,57,893,1435,586,564,3334,2633,27,2031,1013,1129,2869,2491,115,189,75,19,285,28,20,37,56,308,1495,1610,1569,1204,41,515,832,1989,8004,82,-387,67,55.800246904481135,275.8245135613208,27136,01:00.061
21,477,27,59,943,1496,617,618,3349,2711,27,2088,990,1091,2851,2565,116,218,149,19,327,27,26,34,51,190,1208,1540,1516,1172,32,414,833,1989,7959,56,-382,71,54.91165782935963,269.4618450813897,26969,01:00.076
21,477,29,62,992,1572,649,681,3351,2765,28,2171,970,1044,2835,2622,129,235,165,19,366,28,27,30,39,135,926,1454,1453,1140,27,312,833,1989,7959,56,-382,71,54.02195933318382,263.6763661508559,26754,01:00.092
21,479,28,53,1049,1670,688,714,3357,2788,29,2255,932,951,2814,2641,141,271,309,19,419,29,24,38,33,85,691,1360,1382,1123,24,256,846,2007,7946,14,-407,87,53.77284145015559,257.3186555693023,26673,01:00.107
21,431,46,55,1101,1787,741,769,3363,2830,29,2342,899,831,2770,2667,156,310,358,19,475,32,23,31,25,52,461,1250,1304,1110,21,166,867,1981,8012,-14,-427,100,53.34489140698773,250.9568271954674,26475,01:00.123
21,439,122,57,1150,1887,773,823,3348,2830,29,2473,874,773,2750,2662,169,333,495,19,534,29,27,41,26,33,265,1096,1220,1057,20,93,870,2015,8016,-3,-407,128,53.18630043826507,243.8808939096267,26468,01:00.138
21,436,161,59,1217,1980,807,869,3350,2843,28,2694,842,720,2721,2668,183,348,548,19,594,34,28,41,20,23,84,795,1130,1002,20,60,830,1969,7998,22,-419,155,52.524046308597455,236.6422091478459,26345,01:00.153
21,434,324,62,1287,2064,834,910,3347,2841,29,2845,796,665,2701,2631,197,360,612,20,648,47,30,51,20,24,28,657,1038,932,20,58,830,1969,7998,22,-419,155,52.65782233445144,230.99347981758564,26533,01:00.169
21,420,401,80,1370,2185,857,952,3341,2854,28,3020,767,623,2681,2605,208,378,641,20,703,56,26,52,20,23,28,425,913,846,20,34,819,2006,8000,63,-476,197,52.51028272802466,225.11906910294007,26598,01:00.184
21,403,510,90,1458,2325,874,989,3342,2855,28,3150,732,529,2673,2571,208,396,698,20,774,68,30,64,19,23,28,278,782,755,20,27,902,2003,8037,148,-550,238,52.66460359012715,219.4550486163052,26740,01:00.200
21,383,653,115,1593,2471,902,1039,3339,2877,28,3100,666,458,2643,2538,225,412,737,24,864,88,35,65,19,22,27,245,615,646,20,21,959,1984,8047,192,-567,304,53.113458034286566,213.753430515786,26891,01:00.215
21,385,750,609,1680,2587,932,1085,3319,2859,27,3359,574,393,2623,2491,239,421,817,20,926,94,32,59,19,19,26,42,527,572,19,20,891,1938,8059,222,-575,364,53.466129383576565,205.02893342046036,27546,01:00.230
23,376,885,115,1821,2694,974,1138,3317,2850,26,3383,478,307,2589,2428,261,431,867,28,1009,138,32,77,19,19,25,19,407,484,19,19,880,2062,8180,382,-744,446,53.84534815467019,202.86084819135667,27258,01:00.246
26,383,1055,135,1914,2827,1015,1188,3298,2866,25,3385,348,231,2547,2338,271,445,895,32,1064,149,30,110,19,20,25,19,340,398,19,19,880,2062,8180,382,-744,446,54.460672109636974,197.96736040239105,27436,01:00.261
30,373,1230,133,1995,2951,1053,1261,3292,2854,25,3365,288,176,2500,2247,286,462,893,46,1120,156,29,143,19,22,24,19,285,293,19,19,1041,2098,8214,685,-991,509,55.00485366560417,193.79915241958847,27608,01:00.276
33,384,1462,178,2040,3093,1106,1337,3286,2855,24,3307,253,128,2448,2126,292,464,933,59,1171,176,21,175,19,22,23,19,214,151,19,19,964,2156,7962,1031,-1275,582,55.58477925063764,188.69653698315196,27837,01:00.292
33,390,1673,187,2094,3245,1163,1437,3296,2840,23,3288,195,72,2381,1966,295,467,1024,70,1224,188,20,207,19,19,22,19,157,54,19,19,1173,2331,8272,1348,-1741,714,56.26978225289974,183.86899594392656,28106,01:00.307
35,382,1793,209,2137,3321,1241,1569,3274,2852,23,3263,186,44,2256,1753,315,474,1155,85,1243,178,20,288,19,19,21,19,120,19,19,19,1189,2216,8411,1585,-2391,912,57.19844097209975,179.82408027935523,28351,01:00.323
36,387,1874,232,2169,3352,1400,1717,3256,2850,22,3220,150,32,2028,1509,334,499,1240,93,1289,187,21,374,19,18,20,19,77,19,19,19,1189,2216,8411,1585,-2391,912,58.38216705874091,175.61756960780872,28481,01:00.338
38,371,1889,273,2195,3368,1642,1887,3227,2783,22,3153,102,24,1669,1264,354,585,1331,108,1321,190,21,444,19,19,20,20,59,19,20,19,1239,2445,8692,1610,-3126,1116,59.972255411863934,171.06211343829068,28456,01:00.353
44,365,2081,299,2227,3417,2110,2079,3176,2645,21,2998,73,20,1015,967,420,751,1327,198,1369,159,22,560,19,18,20,19,37,19,21,19,1947,2427,8816,984,-4384,1140,62.71935823250921,163.96517622304052,28515,01:00.369
44,368,2121,295,2238,3421,2151,2143,3137,2619,21,2937,66,20,864,899,471,785,1313,187,1377,144,22,566,19,18,20,19,33,19,21,19,1947,2427,8816,984,-4384,1140,63.2136765690524,162.25929449906616,28377,01:00.384
49,402,2180,401,2263,3434,2249,2191,3107,2535,21,2582,55,20,760,815,503,861,1303,485,1368,133,23,597,19,18,19,20,21,19,21,19,2133,2907,9221,709,-4917,1107,64.71064822938968,157.99664829958235,28493,01:00.400
63,445,2218,21,2294,3463,2251,2353,3013,2415,21,3229,36,21,639,664,585,939,1305,22,1345,96,23,576,19,18,19,20,26,19,21,19,2040,2557,9090,885,-5575,1235,64.01149017660828,160.44178665153558,28198,01:00.415
73,499,2245,21,2333,3482,2201,2493,2899,2317,21,3171,30,20,558,542,701,998,1286,22,1328,82,54,513,19,18,19,20,27,19,22,19,2040,2557,9090,885,-5575,1235,64.58771210608869,158.0358441465849,28052,01:00.430
86,568,2277,21,2366,3491,2101,2667,2803,2226,20,3124,20,20,401,408,798,1028,1259,22,1303,81,79,415,19,18,19,20,27,19,22,19,2284,2624,9095,875,-6603,1359,64.82996359966843,155.27484052329982,27747,01:00.446
100,623,2297,21,2397,3464,1893,2905,2680,2156,21,3054,20,20,328,211,922,1050,1259,22,1258,95,123,357,19,18,19,21,31,19,24,19,2478,2741,9101,909,-7967,1635,65.17702033083145,152.21587845223348,27446,01:00.461
135,685,2284,22,2411,3457,1601,3116,2530,2085,21,3019,20,20,251,76,1026,1055,1254,22,1223,81,216,250,19,18,19,21,36,19,25,19,2988,2506,8800,1112,-9471,2005,65.2089436307146,149.68623317058737,27036,01:00.476
159,767,2301,22,2440,3412,1244,3225,2396,2007,20,2946,20,20,217,35,1132,1044,1253,23,1174,70,242,167,19,18,19,21,40,19,25,19,3330,2610,9080,1246,-10946,2192,65.03365892291447,147.58351561321467,26516,01:00.492
170,836,2309,22,2506,3396,1015,3273,2313,1973,21,2875,20,20,257,31,1187,992,1225,22,1079,64,262,121,19,18,19,21,41,19,26,20,3330,2610,9080,1246,-10946,2192,64.54369173162158,146.817858780376,26172,01:00.507
178,933,2301,22,2506,3397,1009,3283,2291,1935,21,2848,20,20,212,21,1189,919,1160,23,1029,43,264,66,19,18,19,21,48,20,27,20,3738,3470,9357,1446,-12479,2472,63.95272776446952,146.493393091724,25882,01:00.523
192,968,2349,22,2474,3373,898,3273,2293,1961,21,2779,20,20,265,21,1159,814,1027,31,977,34,197,51,19,18,20,32,55,20,27,20,4776,4649,9733,1311,-14451,3240,62.77357451828549,146.836846244593,25430,01:00.538
192,1174,2340,23,2405,3320,812,3169,2386,1890,21,2719,21,21,164,21,1023,656,850,23,897,25,199,65,19,21,21,22,69,20,28,20,5410,5925,11979,1612,-16609,4272,61.24709774314012,147.16674784867672,24636,01:00.553
246,1271,1530,23,2490,3212,296,2925,2293,1856,25,2398,21,21,117,22,1000,558,606,24,641,44,227,74,19,20,25,23,89,20,29,28,7803,6266,14362,2459,-18368,4882,59.351102692463805,147.7515221214991,22173,01:00.569
309,1204,233,1887,2424,3035,71,2600,2258,1848,28,623,22,21,31,23,843,519,748,637,473,45,228,83,20,21,28,20,122,21,29,41,6382,4538,15097,3991,-18669,5473,61.95701390583069,131.34540131739448,20495,01:00.584
267,976,29,2180,2264,2776,31,2001,2267,2011,30,451,23,22,31,24,679,318,393,270,256,42,188,124,20,20,30,22,146,22,31,44,6382,4538,15097,3991,-18669,5473,58.64759839893262,134.2393818100956,17988,01:00.600
153,672,31,1597,1830,2356,32,1158,2202,2078,30,234,25,23,32,27,510,237,206,118,27,55,31,161,22,22,31,27,235,24,31,47,6365,5804,17421,3647,-17647,6098,55.74127173303421,142.70776079641055,14264,01:00.615
29,308,31,141,1202,1816,31,742,1993,1824,32,206,26,25,31,28,308,146,31,31,26,88,32,212,24,24,31,29,273,25,32,44,2842,3234,9744,4282,-18241,6734,51.824610528459424,166.543834640057,9821,01:00.630
26,106,31,32,535,1048,31,326,1593,1236,32,170,29,29,71,30,76,64,32,31,29,118,31,194,26,29,31,32,249,28,31,30,-4058,4439,16972,6044,-16966,7631,50.64576777847703,183.1169760855884,6356,01:00.646
27,30,32,34,150,545,31,70,1195,551,31,80,30,30,43,31,27,46,31,31,30,83,32,137,27,30,32,30,342,29,31,31,-1962,2102,8549,4187,-15186,9821,54.4493426140758,206.47434905903583,3879,01:00.661
28,55,32,72,145,579,31,100,1044,586,30,31,29,29,46,30,28,39,32,31,29,54,31,139,26,30,31,32,384,29,32,31,-1962,2102,8549,4187,-15186,9821,55.24226267880364,204.7936280884265,3845,01:00.676
28,64,31,127,149,559,31,113,993,600,31,31,29,29,41,31,35,55,31,31,29,51,31,119,28,29,31,32,378,30,31,30,-5118,2804,11827,-116,-1683,7107,55.62480559875584,201.16368584758945,3858,01:00.692
28,106,34,136,150,519,31,109,951,572,31,31,29,30,31,30,28,37,31,32,29,80,31,169,28,30,31,31,372,29,31,30,-3329,1974,8341,-4231,7488,3546,57.554339327599685,199.11323951003388,3837,01:00.707
27,92,31,105,151,502,31,82,933,584,32,32,29,29,32,31,29,57,32,31,30,81,31,139,28,29,31,31,365,30,32,31,-2196,2751,6836,-6354,10947,1734,57.41260053619303,201.36635388739947,3730,01:00.723
29,117,32,100,149,548,32,91,914,583,30,30,30,29,32,30,31,48,31,32,30,104,32,204,28,29,31,32,315,29,32,30,-1352,3741,6371,-6258,12731,1082,59.15823282642894,196.34242265338227,3814,01:00.738
28,113,31,79,143,569,31,88,910,588,31,32,29,29,32,30,32,32,31,31,29,112,31,201,28,30,31,32,320,29,32,30,-696,3455,6868,-5255,14803,538,58.83856088560886,198.18133895624672,3794,01:00.753
29,106,32,101,141,572,31,69,897,621,31,31,30,29,37,30,39,31,32,31,29,115,32,156,28,37,32,31,396,29,31,30,-696,3455,6868,-5255,14803,538,58.64886187273668,202.12674599068805,3866,01:00.769
28,101,31,62,140,568,32,74,852,621,31,31,30,29,54,31,29,34,31,31,30,75,31,232,28,42,32,32,307,30,31,31,571,3370,6399,-4745,16318,79,59.16479550922213,199.8638064688586,3741,01:00.784
28,85,32,100,136,554,31,66,836,607,32,32,30,30,52,31,36,49,31,32,30,53,31,193,28,42,32,31,331,29,31,30,1453,3622,6139,-3793,16548,-221,58.86561907342184,200.44622053644,3691,01:00.800
29,86,31,74,135,534,31,73,828,608,31,32,30,29,31,30,29,48,31,31,29,76,31,162,28,42,31,32,327,30,31,31,2212,3967,6862,-2086,16085,-823,58.40197167453485,201.8264371008053,3601,01:00.815
29,86,32,32,135,546,31,133,818,630,31,32,30,29,33,30,29,39,32,32,30,70,31,191,29,42,31,31,307,29,32,30,2549,3972,7981,-500,15777,-1859,58.01523887973641,200.5457166392092,3642,01:00.830
